INFO 2020-03-16 23:39:11,059 autoreload 217 /Users/maguodong/Documents/projects/Recruitment/Recruitment/apps/user/views.py changed, reloading.
INFO 2020-03-19 19:22:06,627 basehttp 154 "GET /media/companyLogo/CgpOIFrDRgeAVDhFAAJE8enc6HE878.jpg HTTP/1.1" 200 3206
INFO 2020-03-19 21:18:51,493 basehttp 154 "GET /home/company/391448/ HTTP/1.1" 200 2372
INFO 2020-03-19 21:44:55,566 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 21:44:55,567 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 21:44:55,568 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 21:44:55,628 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 21:45:11,260 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 21:45:11,264 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 21:45:11,265 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 21:45:11,304 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 21:45:12,884 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 21:45:12,897 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 21:45:12,911 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 21:45:12,972 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 21:45:17,901 basehttp 154 "GET /home/position/3234305/ HTTP/1.1" 200 817
INFO 2020-03-19 21:45:19,725 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 21:45:19,730 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 21:45:19,735 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
